# Tetrahedron method
       -2.4329094997        0.0000000000
       -2.3860142381        0.0000000000
       -2.3391189766        0.0000000000
       -2.2922237150        0.0000000000
       -2.2453284534        0.0000000000
       -2.1984331919        0.0000000000
       -2.1515379303        0.0000000000
       -2.1046426687        0.0000000000
       -2.0577474072        0.0000000000
       -2.0108521456        0.0000000000
       -1.9639568841        0.0000000000
       -1.9170616225        0.0000000000
       -1.8701663609        0.0000000000
       -1.8232710994        0.0000000000
       -1.7763758378        0.0000000000
       -1.7294805762        0.0000000000
       -1.6825853147        0.0000000000
       -1.6356900531        0.2961389415
       -1.5887947915        0.4902850537
       -1.5418995300        0.4877309296
       -1.4950042684        0.5104716814
       -1.4481090069        0.5574985969
       -1.4012137453        0.6746493678
       -1.3543184837        0.4644048962
       -1.3074232222        0.3880957914
       -1.2605279606        0.3329834108
       -1.2136326990        0.3025587705
       -1.1667374375        0.2690409331
       -1.1198421759        0.2576330384
       -1.0729469144        0.2365123275
       -1.0260516528        0.2097568617
       -0.9791563912        0.1999882886
       -0.9322611297        0.1920851782
       -0.8853658681        0.1770301695
       -0.8384706065        0.1618637862
       -0.7915753450        0.1711255130
       -0.7446800834        0.1785183438
       -0.6977848219        0.1770819259
       -0.6508895603        0.1740715599
       -0.6039942987        0.1605427021
       -0.5570990372        0.1464849837
       -0.5102037756        0.1358440177
       -0.4633085140        0.1261637560
       -0.4164132525        0.1145236071
       -0.3695179909        0.1047329974
       -0.3226227294        0.0950130692
       -0.2757274678        0.0876745652
       -0.2288322062        0.0814236702
       -0.1819369447        0.0766037938
       -0.1350416831        0.0740325641
       -0.0881464215        0.0732427878
       -0.0412511600        0.0743719363
        0.0056441016        0.0753258130
        0.0525393631        0.0766716375
        0.0994346247        0.0804719100
        0.1463298863        0.0952164314
        0.1932251478        0.1102749877
        0.2401204094        0.1330061183
        0.2870156710        0.1645470391
        0.3339109325        0.2070684459
        0.3808061941        0.2569534113
        0.4277014556        0.3185763690
        0.4745967172        0.3728848973
        0.5214919788        0.4321686782
        0.5683872403        0.4970685317
        0.6152825019        0.5788192001
        0.6621777635        0.6727081790
        0.7090730250        0.7734339184
        0.7559682866        0.8959842369
        0.8028635482        1.0146112701
        0.8497588097        1.2296859204
        0.8966540713        1.3229643870
        0.9435493328        1.4514845726
        0.9904445944        1.6095611043
        1.0373398560        1.7964232756
        1.0842351175        1.9838261550
        1.1311303791        2.1835490622
        1.1780256407        2.3272814266
        1.2249209022        2.4143681773
        1.2718161638        2.5849400252
        1.3187114253        2.6424332906
        1.3656066869        2.9911402057
        1.4125019485        3.9005630596
        1.4593972100        3.3539601269
        1.5062924716        2.9360111145
        1.5531877332        2.7587699124
        1.6000829947        2.9339110591
        1.6469782563        4.2627302678
        1.6938735178        4.9936153173
        1.7407687794        5.4708399003
        1.7876640410        5.9850984958
        1.8345593025        5.6581678845
        1.8814545641        6.3607884266
        1.9283498257        6.8526380706
        1.9752450872        6.8228300556
        2.0221403488        4.5036014411
        2.0690356103        4.2488451100
        2.1159308719        5.1565228784
        2.1628261335        5.4215953494
        2.2097213950        5.8222225613
        2.2566166566        6.6299404492
        2.3035119182        5.4391793283
        2.3504071797        5.8405813236
        2.3973024413        5.9160527770
        2.4441977028        6.1580784757
        2.4910929644        6.3981662886
        2.5379882260        6.6850986395
        2.5848834875        7.0694293415
        2.6317787491        7.2301689599
        2.6786740107        7.2853556596
        2.7255692722        7.6985288237
        2.7724645338        7.8928022652
        2.8193597953        7.6940899048
        2.8662550569        7.7841475410
        2.9131503185        7.7842564788
        2.9600455800        7.7525659266
        3.0069408416        7.6948850176
        3.0538361032        8.0462276221
        3.1007313647        7.7232480912
        3.1476266263        7.6543466121
        3.1945218879        7.6295775031
        3.2414171494        7.2739226662
        3.2883124110        8.2883938095
        3.3352076725        7.9437627983
        3.3821029341        6.9004958971
        3.4289981957        7.8567328741
        3.4758934572        7.0101261003
        3.5227887188        9.7265476550
        3.5696839804        9.1855078149
        3.6165792419        8.8901944527
        3.6634745035        8.6921571403
        3.7103697650        6.9393814894
        3.7572650266        5.5379029313
        3.8041602882        4.1942069326
        3.8510555497        6.2214987491
        3.8979508113        8.2075302091
        3.9448460729        7.5769527973
        3.9917413344        9.9462006825
        4.0386365960        9.0842706244
        4.0855318575       12.3225830281
        4.1324271191       14.1238759548
        4.1793223807       10.4741295085
        4.2262176422       12.8434934782
        4.2731129038        9.8628951887
        4.3200081654        9.5158394063
        4.3669034269        7.4060707692
        4.4137986885        5.4354625772
        4.4606939500        8.3848365174
        4.5075892116       10.5464851831
        4.5544844732       10.0194923243
        4.6013797347       13.1990695656
        4.6482749963       11.1937267816
        4.6951702579        6.5159132252
        4.7420655194        7.3073827887
        4.7889607810        7.7151427399
        4.8358560425        5.9560784882
        4.8827513041        8.3704899792
        4.9296465657        9.1969968025
        4.9765418272        8.9428576433
        5.0234370888       13.4946038797
        5.0703323504        9.3956622089
        5.1172276119        9.7268929954
        5.1641228735        8.2763746577
        5.2110181350       12.9479553410
        5.2579133966        8.6452240958
