# Tetrahedron method
       -0.7310049225        0.0000000000
       -0.6847890741        0.0000000000
       -0.6385732258        0.0000000000
       -0.5923573775        0.0000000000
       -0.5461415291        0.0000000000
       -0.4999256808        0.0000000000
       -0.4537098324        0.0000000000
       -0.4074939841        0.0000000000
       -0.3612781357        0.0000000000
       -0.3150622874        0.0000000000
       -0.2688464390        0.0000000000
       -0.2226305907        0.0000000000
       -0.1764147424        0.0000000000
       -0.1301988940        0.0000000000
       -0.0839830457        0.0000000000
       -0.0377671973        0.0000000000
        0.0084486510        0.0000000000
        0.0546644994        0.0111574446
        0.1008803477        0.0283051245
        0.1470961961        0.0578080170
        0.1933120444        0.0973319298
        0.2395278928        0.1468127930
        0.2857437411        0.2064389390
        0.3319595894        0.2773189286
        0.3781754378        0.3610808039
        0.4243912861        0.4616946150
        0.4706071345        0.5823726483
        0.5168229828        0.7306203002
        0.5630388312        0.9409537652
        0.6092546795        1.3069728835
        0.6554705279        1.6551964686
        0.7016863762        2.0288423110
        0.7479022246        2.1911784673
        0.7941180729        2.2047092056
        0.8403339212        2.1780981504
        0.8865497696        2.6819169414
        0.9327656179        3.1602801606
        0.9789814663        3.7952579002
        1.0251973146        3.6828747845
        1.0714131630        3.9166896138
        1.1176290113        4.2136714586
        1.1638448597        4.3310422883
        1.2100607080        4.7321525423
        1.2562765564        5.2724448311
        1.3024924047        5.3713919049
        1.3487082530        5.8191621852
        1.3949241014        6.1233500165
        1.4411399497        6.4061582598
        1.4873557981        7.0332627286
        1.5335716464        7.3585239916
        1.5797874948        8.2502632801
        1.6260033431        5.7861891038
        1.6722191915        5.5473674662
        1.7184350398        6.2702059095
        1.7646508882        6.0910389431
        1.8108667365        6.9581542297
        1.8570825848        7.3092052118
        1.9032984332        6.1378733872
        1.9495142815        7.1373521823
        1.9957301299        7.2251020353
        2.0419459782        7.0333798116
        2.0881618266        7.3280075196
        2.1343776749        6.3531746268
        2.1805935233        6.8195016809
        2.2268093716        9.4874150455
        2.2730252199        9.1080949928
        2.3192410683       10.3877542277
        2.3654569166        8.2310569154
        2.4116727650        8.3438697414
        2.4578886133        8.9818583562
        2.5041044617        8.9668033611
        2.5503203100        8.6030766743
        2.5965361584        6.7010182506
        2.6427520067        5.7903529516
        2.6889678551        5.4237419716
        2.7351837034        6.7351109074
        2.7813995517        8.1498122921
        2.8276154001        7.3853873646
        2.8738312484        6.4147909537
        2.9200470968        9.6778056801
        2.9662629451        7.2688012426
        3.0124787935        7.0065318139
        3.0586946418        5.8383128940
        3.1049104902        7.4863778119
        3.1511263385        9.5289043779
        3.1973421869        8.9192584173
        3.2435580352        7.8348665275
        3.2897738835        7.3866831245
        3.3359897319        5.1553589894
        3.3822055802        7.4086689454
        3.4284214286        7.3371705135
        3.4746372769        4.7959255846
        3.5208531253        8.3623063131
        3.5670689736        4.1158675039
        3.6132848220        6.9700751955
        3.6595006703        9.0555843655
        3.7057165187        7.4840179317
        3.7519323670        4.4278095647
        3.7981482153        4.8689355896
        3.8443640637        4.2812814995
        3.8905799120        7.6439215393
        3.9367957604        5.6973114744
        3.9830116087        7.9908953306
        4.0292274571        6.7766733628
        4.0754433054        5.2013274881
        4.1216591538        4.9377836499
        4.1678750021        4.5649297497
        4.2140908504        4.5948015568
        4.2603066988        3.5561889398
        4.3065225471        3.1969130325
        4.3527383955        3.2398242301
        4.3989542438        3.7977486112
        4.4451700922        5.3451035198
        4.4913859405        6.8652827976
        4.5376017889        6.0176124841
        4.5838176372        3.4001022326
        4.6300334856        2.0190482564
        4.6762493339        3.9524720859
        4.7224651822        4.2230571202
        4.7686810306        3.0716300679
        4.8148968789        4.0123587916
        4.8611127273        9.4702553485
        4.9073285756        6.1330817560
        4.9535444240        2.2149798035
        4.9997602723        3.0356528519
        5.0459761207        3.1138284285
        5.0921919690        3.2468023225
        5.1384078174        3.0332980551
        5.1846236657        2.9261405313
        5.2308395140        3.0751053077
        5.2770553624        3.3366829417
        5.3232712107        3.8304383214
        5.3694870591        5.7326846889
        5.4157029074        5.6855433319
        5.4619187558        6.2113163265
        5.5081346041        5.8902778023
        5.5543504525        2.4144172530
        5.6005663008        1.6131365445
        5.6467821492        6.6560339027
        5.6929979975       10.1624430361
        5.7392138458       10.4328285869
        5.7854296942        9.5726505641
        5.8316455425        9.1982921236
        5.8778613909        5.0961903575
        5.9240772392        4.1430707742
        5.9702930876        4.5693371229
        6.0165089359        5.4994388746
        6.0627247843        5.1544148496
        6.1089406326        6.9849294441
        6.1551564810        7.1547371739
        6.2013723293        9.3058084733
        6.2475881776        9.0531209748
        6.2938040260        6.2661166980
        6.3400198743        0.0000000000
        6.3862357227        0.0000000000
        6.4324515710        0.0000000000
        6.4786674194        0.0000000000
        6.5248832677        0.0000000000
        6.5710991161        0.0000000000
        6.6173149644        0.0000000000
        6.6635308127        0.0000000000
        6.7097466611        0.0000000000
        6.7559625094        0.0000000000
        6.8021783578        0.0000000000
        6.8483942061        0.0000000000
        6.8946100545        0.0000000000
        6.9408259028        0.0000000000
        6.9870417512        0.0000000000
