# Tetrahedron method
       -1.7073312636        0.0000000000
       -1.6642459271        0.0000000000
       -1.6211605906        0.0000000000
       -1.5780752541        0.0000000000
       -1.5349899176        0.0000000000
       -1.4919045811        0.0000000000
       -1.4488192447        0.0000000000
       -1.4057339082        0.0000000000
       -1.3626485717        0.0000000000
       -1.3195632352        0.0000000000
       -1.2764778987        0.0000000000
       -1.2333925622        0.0000000000
       -1.1903072257        0.0000000000
       -1.1472218892        0.0000000000
       -1.1041365528        0.0000000000
       -1.0610512163        0.0000000000
       -1.0179658798        0.0000000000
       -0.9748805433        0.0399867787
       -0.9317952068        0.0738329116
       -0.8887098703        0.0913300173
       -0.8456245338        0.1047320223
       -0.8025391974        0.1113098365
       -0.7594538609        0.1169568896
       -0.7163685244        0.1217667703
       -0.6732831879        0.1218870824
       -0.6301978514        0.1202553561
       -0.5871125149        0.1176414816
       -0.5440271784        0.1115580479
       -0.5009418419        0.1077606301
       -0.4578565055        0.1017645907
       -0.4147711690        0.0941273293
       -0.3716858325        0.0852096831
       -0.3286004960        0.0767360143
       -0.2855151595        0.0691732157
       -0.2424298230        0.0635277882
       -0.1993444865        0.0595444807
       -0.1562591501        0.0574472714
       -0.1131738136        0.0565450350
       -0.0700884771        0.0566556004
       -0.0270031406        0.0572402919
        0.0160821959        0.0583709357
        0.0591675324        0.0607700932
        0.1022528689        0.0713179026
        0.1453382054        0.0827176668
        0.1884235418        0.0946889033
        0.2315088783        0.1129755861
        0.2745942148        0.1377450899
        0.3176795513        0.1663802431
        0.3607648878        0.1978624572
        0.4038502243        0.2350755006
        0.4469355608        0.2850871627
        0.4900208972        0.3349051611
        0.5331062337        0.3888735847
        0.5761915702        0.4527021731
        0.6192769067        0.5166836436
        0.6623622432        0.5834976712
        0.7054475797        0.6631824052
        0.7485329162        0.7503808792
        0.7916182527        0.8750393478
        0.8347035891        0.9526485607
        0.8777889256        1.0360044145
        0.9208742621        1.1292692441
        0.9639595986        1.2320803037
        1.0070449351        1.3541818503
        1.0501302716        1.5007469819
        1.0932156081        1.6860095773
        1.1363009445        1.9435660701
        1.1793862810        2.3706080680
        1.2224716175        3.3056331629
        1.2655569540        3.5807163562
        1.3086422905        3.6165009086
        1.3517276270        3.4057670158
        1.3948129635        3.2738905072
        1.4378983000        3.1608793402
        1.4809836364        2.9488349326
        1.5240689729        2.7916935988
        1.5671543094        2.7332701679
        1.6102396459        2.7136499924
        1.6533249824        2.7546329942
        1.6964103189        3.2825918068
        1.7394956554        3.9884401830
        1.7825809918        4.3364350249
        1.8256663283        4.9183197465
        1.8687516648        5.3987589879
        1.9118370013        5.3707336841
        1.9549223378        5.8832022570
